Cep;Latitude;Longitude;UF;Cidade
57608473;-9,4227876;-36,6407505;AL;PALMEIRA DOS ÍNDIOS
57608475;-9,4019616;-36,6218137;AL;PALMEIRA DOS ÍNDIOS
57608477;-9,406106;-36,6331433;AL;PALMEIRA DOS ÍNDIOS
57608490;-9,406106;-36,6331433;AL;PALMEIRA DOS ÍNDIOS
57608495;-9,406106;-36,6331433;AL;PALMEIRA DOS ÍNDIOS
57608500;-9,406106;-36,6331433;AL;PALMEIRA DOS ÍNDIOS
57608504;-9,3987141;-36,6568237;AL;PALMEIRA DOS ÍNDIOS
57608505;-9,406106;-36,6331433;AL;PALMEIRA DOS ÍNDIOS
57608506;-9,4079508;-36,6506051;AL;PALMEIRA DOS ÍNDIOS
57608508;-9,3987824;-36,6216625;AL;PALMEIRA DOS ÍNDIOS
57608510;-9,4000672;-36,6599038;AL;PALMEIRA DOS ÍNDIOS
57608512;-9,3996093;-36,6574305;AL;PALMEIRA DOS ÍNDIOS
57608514;-9,3997499;-36,6573962;AL;PALMEIRA DOS ÍNDIOS
57608515;-9,406106;-36,6331433;AL;PALMEIRA DOS ÍNDIOS
57608516;-9,3980799;-36,6566829;AL;PALMEIRA DOS ÍNDIOS
57608518;-9,4120373;-36,6322917;AL;PALMEIRA DOS ÍNDIOS
57608525;-9,406106;-36,6331433;AL;PALMEIRA DOS ÍNDIOS
57608530;-9,3994004;-36,660714;AL;PALMEIRA DOS ÍNDIOS
57608535;-9,3994004;-36,660714;AL;PALMEIRA DOS ÍNDIOS
57608540;-9,406106;-36,6331433;AL;PALMEIRA DOS ÍNDIOS
57608545;-9,406106;-36,6331433;AL;PALMEIRA DOS ÍNDIOS
57608550;-9,4023195;-36,6584155;AL;PALMEIRA DOS ÍNDIOS
57608555;-9,406106;-36,6331433;AL;PALMEIRA DOS ÍNDIOS
57608560;-9,4146415;-36,6325506;AL;PALMEIRA DOS ÍNDIOS
57608710;-9,404564;-36,6323829;AL;PALMEIRA DOS ÍNDIOS
57608720;-9,4081431;-36,636549;AL;PALMEIRA DOS ÍNDIOS
57609899;-9,406106;-36,6331433;AL;PALMEIRA DOS ÍNDIOS
57610100;-9,406106;-36,6331433;AL;ANUM NOVO (PALMEIRA DOS ÍNDIOS)
57610200;-9,406106;-36,6331433;AL;ANUM VELHO (PALMEIRA DOS ÍNDIOS)
57610400;-9,406106;-36,6331433;AL;BOA SORTE (PALMEIRA DOS ÍNDIOS)
57611000;-9,406106;-36,6331433;AL;RIACHO FUNDO DE CIMA (PALMEIRA DOS ÍNDIOS)
57611200;-9,406106;-36,6331433;AL;LAGOA DA AREIA (PALMEIRA DOS ÍNDIOS)
57611400;-9,406106;-36,6331433;AL;LAGOA DO CANTO (PALMEIRA DOS ÍNDIOS)
57611500;-9,406106;-36,6331433;AL;LAGOA DANTAS (PALMEIRA DOS ÍNDIOS)
57611600;-9,406106;-36,6331433;AL;LAGOA DO EXÚ (PALMEIRA DOS ÍNDIOS)
57611700;-9,406106;-36,6331433;AL;LAGOA DO RANCHO (PALMEIRA DOS ÍNDIOS)
57611800;-9,406106;-36,6331433;AL;LAJES DO CALDEIRÃO (PALMEIRA DOS ÍNDIOS)
57611900;-9,406106;-36,6331433;AL;MOREIRA (PALMEIRA DOS ÍNDIOS)
57612000;-9,406106;-36,6331433;AL;SERRA DA MANDIOCA (PALMEIRA DOS ÍNDIOS)
57612500;-9,424627;-36,640336;AL;SERRA DO SÃO JOSÉ (PALMEIRA DOS ÍNDIOS)
57613500;-9,4138218;-36,6566161;AL;PALMEIRA DE FORA (PALMEIRA DOS ÍNDIOS)
