Cep;Latitude;Longitude;UF;Cidade
44002788;-12,2585309;-38,9713552;BA;FEIRA DE SANTANA
44002792;-12,2573558;-38,9714341;BA;FEIRA DE SANTANA
44002796;-12,2575704;-38,970524;BA;FEIRA DE SANTANA
44002800;-12,2574235;-38,9709624;BA;FEIRA DE SANTANA
44002804;-12,2573698;-38,9700826;BA;FEIRA DE SANTANA
44002828;-12,2574232;-38,970961;BA;FEIRA DE SANTANA
44002832;-12,2575788;-38,9694222;BA;FEIRA DE SANTANA
44002834;-12,2597272;-38,9646608;BA;FEIRA DE SANTANA
44002836;-12,2577976;-38,9716532;BA;FEIRA DE SANTANA
44002840;-12,2401673;-38,9788621;BA;FEIRA DE SANTANA
44002844;-12,2567208;-38,9711535;BA;FEIRA DE SANTANA
44002848;-12,25985;-38,9689659;BA;FEIRA DE SANTANA
44002852;-12,25985;-38,9689659;BA;FEIRA DE SANTANA
44002856;-12,2612036;-38,9715337;BA;FEIRA DE SANTANA
44002865;-12,2582351;-38,9726902;BA;FEIRA DE SANTANA
44002959;-12,2534539;-38,9592793;BA;
44003000;-12,2666951;-38,9551902;BA;FEIRA DE SANTANA
44003012;-12,2650229;-38,955832;BA;FEIRA DE SANTANA
44003016;-12,2597272;-38,9646608;BA;FEIRA DE SANTANA
44003018;-12,2650229;-38,955832;BA;FEIRA DE SANTANA
44003024;-12,2626034;-38,9564329;BA;FEIRA DE SANTANA
44003026;-12,2626034;-38,9564329;BA;FEIRA DE SANTANA
44003030;-12,265959;-38,9565538;BA;FEIRA DE SANTANA
44003036;-12,2634496;-38,9571136;BA;FEIRA DE SANTANA
44003042;-12,265959;-38,9565538;BA;FEIRA DE SANTANA
44003044;-12,2597272;-38,9646608;BA;FEIRA DE SANTANA
44003048;-12,2647737;-38,9606811;BA;FEIRA DE SANTANA
44003050;-12,2597272;-38,9646608;BA;FEIRA DE SANTANA
44003054;-12,2617423;-38,9577272;BA;FEIRA DE SANTANA
44003056;-12,2622468;-38,9596916;BA;FEIRA DE SANTANA
44003060;-12,2638897;-38,9548475;BA;FEIRA DE SANTANA
44003066;-12,2635436;-38,959734;BA;FEIRA DE SANTANA
44003072;-12,2635163;-38,95836;BA;FEIRA DE SANTANA
44003078;-12,2618862;-38,9590175;BA;FEIRA DE SANTANA
44003084;-12,2643855;-38,959024;BA;FEIRA DE SANTANA
44003090;-12,2616087;-38,9603624;BA;FEIRA DE SANTANA
44003095;-12,2616145;-38,9603251;BA;FEIRA DE SANTANA
44003102;-12,2597272;-38,9646608;BA;FEIRA DE SANTANA
44003108;-12,2622468;-38,9596916;BA;FEIRA DE SANTANA
44003114;-12,2597272;-38,9646608;BA;FEIRA DE SANTANA
44003121;-12,2617461;-38,9599975;BA;FEIRA DE SANTANA
44003127;-12,2617412;-38,9600161;BA;FEIRA DE SANTANA
44003132;-12,2617658;-38,9577089;BA;FEIRA DE SANTANA
44003134;-12,2621326;-38,9643053;BA;FEIRA DE SANTANA
44003136;-12,2616064;-38,9662194;BA;FEIRA DE SANTANA
44003144;-12,2624641;-38,9656698;BA;FEIRA DE SANTANA
44003156;-12,2597272;-38,9646608;BA;FEIRA DE SANTANA
44003165;-12,261417;-38,9630616;BA;FEIRA DE SANTANA
44003168;-12,2616059;-38,9630307;BA;FEIRA DE SANTANA
44003170;-12,2635129;-38,9640131;BA;FEIRA DE SANTANA
44003172;-12,2629534;-38,9636949;BA;FEIRA DE SANTANA
44003174;-12,2635859;-38,9631159;BA;FEIRA DE SANTANA
44003176;-12,2635859;-38,9631159;BA;FEIRA DE SANTANA
44003180;-12,2646434;-38,9629069;BA;FEIRA DE SANTANA
44003186;-12,2597272;-38,9646608;BA;FEIRA DE SANTANA
44003192;-12,2647728;-38,9606992;BA;FEIRA DE SANTANA
44003198;-12,261549;-38,961691;BA;FEIRA DE SANTANA
44003201;-12,261369;-38,9616424;BA;FEIRA DE SANTANA
44003204;-12,2653108;-38,9604497;BA;FEIRA DE SANTANA
44003210;-12,2660105;-38,9549772;BA;FEIRA DE SANTANA
44003213;-12,2663774;-38,9609003;BA;FEIRA DE SANTANA
44003216;-12,2662884;-38,9613686;BA;FEIRA DE SANTANA
44003222;-12,2662884;-38,9613686;BA;FEIRA DE SANTANA
44003228;-12,2669537;-38,9605623;BA;FEIRA DE SANTANA
44003234;-12,2645687;-38,9638767;BA;FEIRA DE SANTANA
44003244;-12,264583;-38,9638651;BA;FEIRA DE SANTANA
44003246;-12,2657412;-38,9578427;BA;FEIRA DE SANTANA
44003252;-12,2686421;-38,9582897;BA;FEIRA DE SANTANA
44003258;-12,238177;-38,9532889;BA;FEIRA DE SANTANA
44003264;-12,2545705;-38,9545856;BA;FEIRA DE SANTANA
44003270;-12,2597272;-38,9646608;BA;FEIRA DE SANTANA
44003276;-12,2660536;-38,9590213;BA;FEIRA DE SANTANA
44003278;-12,2273055;-38,9830109;BA;FEIRA DE SANTANA
44003282;-12,2597272;-38,9646608;BA;FEIRA DE SANTANA
44003284;-12,2677969;-38,9599768;BA;FEIRA DE SANTANA
44003286;-12,2677969;-38,9599768;BA;FEIRA DE SANTANA
44003288;-12,2663964;-38,9596738;BA;FEIRA DE SANTANA
44003294;-12,2670754;-38,954658;BA;FEIRA DE SANTANA
44003304;-12,2677128;-38,9572645;BA;FEIRA DE SANTANA
44003306;-12,2677542;-38,9548388;BA;FEIRA DE SANTANA
44003312;-12,2686733;-38,9576238;BA;FEIRA DE SANTANA
44003314;-12,2691235;-38,9572043;BA;FEIRA DE SANTANA
44003318;-12,268693;-38,9565826;BA;FEIRA DE SANTANA
44003320;-12,268676;-38,9569037;BA;FEIRA DE SANTANA
44003336;-12,2597272;-38,9646608;BA;FEIRA DE SANTANA
44003342;-12,2692569;-38,9553083;BA;FEIRA DE SANTANA
44003348;-12,2696572;-38,9564953;BA;FEIRA DE SANTANA
44003350;-12,2597272;-38,9646608;BA;FEIRA DE SANTANA
44003354;-12,2707123;-38,9558546;BA;FEIRA DE SANTANA
44003360;-12,2713256;-38,9558946;BA;FEIRA DE SANTANA
44003366;-12,2715164;-38,9564453;BA;FEIRA DE SANTANA
44003372;-12,27116;-38,9572014;BA;FEIRA DE SANTANA
44003378;-12,2707864;-38,9572754;BA;FEIRA DE SANTANA
44003384;-12,2704469;-38,9582926;BA;FEIRA DE SANTANA
44003390;-12,2723388;-38,9560712;BA;FEIRA DE SANTANA
44003396;-12,2597272;-38,9646608;BA;FEIRA DE SANTANA
44003399;-12,2746427;-38,9564795;BA;FEIRA DE SANTANA
44003401;-12,2746427;-38,9564795;BA;FEIRA DE SANTANA
44003408;-12,2737572;-38,9563769;BA;FEIRA DE SANTANA
44003414;-12,2737572;-38,9563769;BA;FEIRA DE SANTANA
44003420;-12,2738179;-38,9567151;BA;FEIRA DE SANTANA
44003426;-12,274619;-38,9565633;BA;FEIRA DE SANTANA
44003432;-12,274619;-38,9565633;BA;FEIRA DE SANTANA
44003438;-12,2739473;-38,9572705;BA;FEIRA DE SANTANA
44003444;-12,2731406;-38,9575184;BA;FEIRA DE SANTANA
44003450;-12,2731406;-38,9575184;BA;FEIRA DE SANTANA
44003456;-12,2704705;-38,9598484;BA;FEIRA DE SANTANA
44003462;-12,2597272;-38,9646608;BA;FEIRA DE SANTANA
44003465;-12,2825751;-38,9574315;BA;FEIRA DE SANTANA
44003470;-12,2772326;-38,9573117;BA;FEIRA DE SANTANA
44003474;-12,2315623;-38,9657035;BA;FEIRA DE SANTANA
44003480;-12,2696876;-38,9609366;BA;FEIRA DE SANTANA
44003486;-12,2731826;-38,9593349;BA;FEIRA DE SANTANA
44003492;-12,248697;-38,9582173;BA;FEIRA DE SANTANA
44003498;-12,2722446;-38,9607997;BA;FEIRA DE SANTANA
44003504;-12,2597272;-38,9646608;BA;FEIRA DE SANTANA
44003510;-12,229447;-38,9342537;BA;FEIRA DE SANTANA
44003516;-12,2693243;-38,960799;BA;FEIRA DE SANTANA
44003523;-12,2704519;-38,9585282;BA;FEIRA DE SANTANA
44003534;-12,2711227;-38,9599626;BA;FEIRA DE SANTANA
44003541;-12,2674345;-38,9613069;BA;FEIRA DE SANTANA
44003546;-12,2714534;-38,9605528;BA;FEIRA DE SANTANA
44003552;-12,3058066;-38,8969873;BA;FEIRA DE SANTANA
